true_depths,predicted_depths
33.90999984741211,33.60373306274414
34.2599983215332,29.836095809936523
24.469999313354492,23.724374771118164
28.09000015258789,28.05260467529297
29.780000686645508,29.415775299072266
38.380001068115234,37.23906326293945
45.040000915527344,41.20186233520508
32.18000030517578,32.078670501708984
32.220001220703125,32.902000427246094
31.6299991607666,31.619516372680664
6.570000171661377,6.459794521331787
8.890000343322754,8.669772148132324
14.449999809265137,15.659148216247559
23.84000015258789,22.8429012298584
22.399999618530273,23.397991180419922
27.3799991607666,27.068504333496094
8.649999618530273,8.66003131866455
8.84000015258789,9.05319595336914
11.210000038146973,10.630094528198242
13.479999542236328,12.036825180053711
15.779999732971191,17.489408493041992
18.15999984741211,17.439054489135742
16.760000228881836,17.273462295532227
21.760000228881836,20.619173049926758
60.130001068115234,59.722679138183594
35.720001220703125,37.59447479248047
6.239999771118164,6.94883918762207
8.75,9.03800106048584
16.389999389648438,17.042078018188477
11.239999771118164,10.733277320861816
12.289999961853027,12.332853317260742
21.0,21.89995765686035
15.75,15.858768463134766
20.360000610351562,19.621543884277344
33.97999954223633,33.783653259277344
34.709999084472656,35.281620025634766
25.389999389648438,26.9150447845459
28.030000686645508,27.87152099609375
30.489999771118164,29.248947143554688
7.96999979019165,8.61648941040039
57.88999938964844,58.61781311035156
7.860000133514404,8.221155166625977
8.949999809265137,9.287364959716797
17.229999542236328,18.938058853149414
23.489999771118164,23.149736404418945
39.16999816894531,38.44683074951172
46.0,49.59595489501953
41.0,40.40566635131836
-0.18000000715255737,1.0389466285705566
10.260000228881836,11.2327880859375
4.929999828338623,5.178504467010498
9.350000381469727,8.751121520996094
17.1299991607666,18.22928810119629
19.31999969482422,20.26283073425293
24.40999984741211,22.642553329467773
28.780000686645508,31.151918411254883
30.469999313354492,32.24811935424805
35.709999084472656,35.93550491333008
40.0099983215332,40.25283432006836
19.649999618530273,20.180217742919922
21.280000686645508,21.59745216369629
40.599998474121094,40.72111511230469
40.43000030517578,39.504905700683594
2.5399999618530273,4.671877861022949
12.59000015258789,12.267485618591309
19.790000915527344,20.810293197631836
18.049999237060547,19.221208572387695
42.529998779296875,46.21589279174805
16.770000457763672,14.552384376525879
27.549999237060547,22.81978416442871
6.179999828338623,6.549174785614014
10.760000228881836,11.889811515808105
7.340000152587891,7.353697776794434
38.060001373291016,39.51917266845703
53.529998779296875,55.88047409057617
43.970001220703125,47.6364631652832
56.9900016784668,57.01607131958008
48.5,47.25124740600586
46.22999954223633,46.99116897583008
19.610000610351562,19.485754013061523
28.549999237060547,27.835857391357422
18.489999771118164,19.256874084472656
33.29999923706055,31.215316772460938
39.66999816894531,39.603607177734375
63.08000183105469,64.18799591064453
32.56999969482422,32.33647155761719
15.270000457763672,15.442084312438965
17.700000762939453,18.659852981567383
46.16999816894531,38.81913375854492
46.790000915527344,48.67749786376953
8.0,8.16872787475586
16.040000915527344,15.792535781860352
32.04999923706055,29.338272094726562
42.75,35.49886703491211
57.47999954223633,52.075313568115234
41.63999938964844,40.404327392578125
14.880000114440918,13.438638687133789
9.59000015258789,9.067051887512207
11.9399995803833,12.143112182617188
14.380000114440918,14.08818244934082
21.399999618530273,22.0377254486084
19.1299991607666,18.755977630615234
20.299999237060547,22.087310791015625
23.75,22.18089485168457
28.5,25.97050666809082
37.81999969482422,33.48304748535156
25.760000228881836,24.11931610107422
14.199999809265137,15.129067420959473
37.720001220703125,36.18238830566406
48.77000045776367,44.85779571533203
52.09000015258789,50.95122146606445
5.639999866485596,4.260631084442139
10.6899995803833,10.752241134643555
49.060001373291016,49.81394958496094
21.0,20.4013614654541
25.479999542236328,25.097728729248047
39.040000915527344,35.062068939208984
58.97999954223633,54.52790832519531
58.91999816894531,53.71302032470703
18.920000076293945,18.69424057006836
22.670000076293945,23.120323181152344
27.989999771118164,26.176002502441406
37.2400016784668,34.741920471191406
52.279998779296875,49.496337890625
71.62000274658203,66.26766967773438
30.899999618530273,30.310264587402344
4.900000095367432,4.9682936668396
9.09000015258789,7.716949462890625
21.360000610351562,22.293685913085938
18.729999542236328,18.643421173095703
28.190000534057617,30.83434295654297
31.020000457763672,32.097496032714844
46.13999938964844,37.58078384399414
16.600000381469727,10.067924499511719
23.530000686645508,19.690860748291016
6.71999979019165,6.237959861755371
28.420000076293945,28.378536224365234
13.130000114440918,12.0521240234375
23.950000762939453,23.38426399230957
45.810001373291016,42.8475227355957
38.68000030517578,37.168426513671875
41.7400016784668,37.23798751831055
33.08000183105469,33.73607635498047
24.770000457763672,24.72432518005371
41.599998474121094,43.26097106933594
51.779998779296875,52.713890075683594
22.520000457763672,22.634653091430664
49.369998931884766,45.722267150878906
12.729999542236328,13.05465030670166
8.600000381469727,8.45966625213623
14.119999885559082,14.172965049743652
27.950000762939453,26.28917694091797
28.549999237060547,26.52838134765625
34.060001373291016,37.93977737426758
56.16999816894531,55.10718536376953
22.829999923706055,23.525543212890625
30.219999313354492,31.13709831237793
7.230000019073486,7.895291805267334
23.940000534057617,25.719886779785156
29.829999923706055,30.087369918823242
35.59000015258789,36.006446838378906
58.380001068115234,50.997867584228516
12.460000038146973,11.998798370361328
20.09000015258789,20.858793258666992
25.790000915527344,29.40077781677246
61.43000030517578,58.15161895751953
50.45000076293945,51.192787170410156
19.18000030517578,20.157827377319336
27.520000457763672,29.688796997070312
28.1299991607666,29.593671798706055
12.079999923706055,11.927450180053711
18.850000381469727,20.3708438873291
28.360000610351562,29.638818740844727
37.29999923706055,38.55703353881836
49.54999923706055,52.624969482421875
9.470000267028809,9.840338706970215
11.449999809265137,12.014083862304688
9.640000343322754,9.350852012634277
14.449999809265137,15.574677467346191
31.3799991607666,32.55215072631836
31.389999389648438,31.12796974182129
22.049999237060547,21.725234985351562
14.699999809265137,15.86758804321289
22.639999389648438,25.16823959350586
49.40999984741211,51.87773132324219
69.98999786376953,76.1584243774414
51.61000061035156,50.97345733642578
5.300000190734863,4.87584114074707
39.18000030517578,41.713470458984375
15.600000381469727,15.859001159667969
20.110000610351562,20.907320022583008
23.84000015258789,23.82343864440918
33.65999984741211,37.48317337036133
48.95000076293945,45.68918991088867
53.650001525878906,54.187103271484375
53.56999969482422,53.60667419433594
17.920000076293945,18.30266761779785
38.25,37.757747650146484
22.260000228881836,22.602127075195312
28.239999771118164,28.667509078979492
38.77000045776367,40.16194152832031
25.56999969482422,24.520793914794922
34.439998626708984,34.716522216796875
67.45999908447266,63.20028305053711
44.20000076293945,47.138671875
41.310001373291016,40.09479522705078
8.329999923706055,14.41033935546875
8.199999809265137,8.18450927734375
18.06999969482422,19.937082290649414
24.020000457763672,21.783607482910156
32.83000183105469,37.21323013305664
44.099998474121094,37.21323013305664
19.219999313354492,22.40743064880371
46.41999816894531,46.812198638916016
36.38999938964844,37.47603988647461
34.970001220703125,35.04743957519531
40.970001220703125,43.50139617919922
60.5,61.377899169921875
10.739999771118164,9.85158920288086
25.489999771118164,26.593740463256836
40.400001525878906,38.65245819091797
37.2599983215332,35.550960540771484
40.099998474121094,39.78807067871094
43.29999923706055,42.611663818359375
46.68000030517578,46.083885192871094
16.690000534057617,16.260128021240234
32.630001068115234,27.53618049621582
32.31999969482422,36.18940353393555
15.050000190734863,14.356264114379883
25.760000228881836,26.4956111907959
32.290000915527344,30.5963191986084
32.630001068115234,29.310325622558594
10.59000015258789,9.722979545593262
18.209999084472656,17.300521850585938
23.90999984741211,26.34477996826172
59.61000061035156,55.36756134033203
10.0,9.633103370666504
16.670000076293945,16.523643493652344
23.850000381469727,23.215730667114258
7.03000020980835,6.540474891662598
52.959999084472656,48.59510040283203
52.02000045776367,48.53011703491211
53.630001068115234,50.97734069824219
27.6200008392334,26.374666213989258
37.880001068115234,36.535274505615234
35.04999923706055,27.769399642944336
29.559999465942383,28.857011795043945
61.380001068115234,60.06332778930664
59.310001373291016,52.4222297668457
43.33000183105469,38.73721694946289
28.84000015258789,28.138689041137695
61.439998626708984,57.991886138916016
23.0,20.832902908325195
47.630001068115234,47.338966369628906
80.41999816894531,54.36233901977539
70.19999694824219,73.7207260131836
30.209999084472656,29.219680786132812
13.359999656677246,12.928239822387695
20.469999313354492,18.802934646606445
31.25,29.386207580566406
37.97999954223633,35.47100830078125
14.949999809265137,15.200257301330566
15.0,14.02053165435791
44.439998626708984,46.29684829711914
60.650001525878906,62.23537063598633
76.69000244140625,64.93743896484375
31.350000381469727,28.841407775878906
37.529998779296875,34.36402893066406
47.68000030517578,48.05997085571289
60.58000183105469,49.42765426635742
29.850000381469727,26.894033432006836
40.56999969482422,38.06334686279297
16.010000228881836,14.68185806274414
36.290000915527344,35.923805236816406
77.20999908447266,56.13007354736328
32.7599983215332,30.92799949645996
41.619998931884766,39.709537506103516
16.06999969482422,15.273885726928711
23.530000686645508,24.298049926757812
39.779998779296875,39.55730056762695
62.65999984741211,61.618072509765625
27.229999542236328,29.19766616821289
8.960000038146973,8.259394645690918
8.420000076293945,8.167426109313965
13.420000076293945,14.567758560180664
19.270000457763672,17.711078643798828
29.979999542236328,30.567176818847656
23.459999084472656,22.634654998779297
32.7599983215332,30.896516799926758
29.200000762939453,28.75965690612793
38.119998931884766,33.49267578125
13.130000114440918,11.790231704711914
18.559999465942383,18.3679256439209
21.5,20.699472427368164
24.049999237060547,24.314794540405273
27.010000228881836,26.76286506652832
29.979999542236328,30.357389450073242
37.220001220703125,34.125701904296875
40.630001068115234,41.288692474365234
42.900001525878906,41.288692474365234
45.77000045776367,47.73725128173828
50.41999816894531,47.73725128173828
15.600000381469727,15.689362525939941
37.099998474121094,37.4062385559082
20.670000076293945,20.22332763671875
26.40999984741211,26.699344635009766
33.20000076293945,32.153236389160156
46.060001373291016,47.733882904052734
23.959999084472656,24.31307601928711
23.860000610351562,24.63677215576172
24.479999542236328,25.161806106567383
37.689998626708984,37.71461486816406
24.020000457763672,24.11887550354004
13.59000015258789,13.583901405334473
16.90999984741211,17.54481315612793
24.40999984741211,26.25274658203125
27.34000015258789,26.534574508666992
37.130001068115234,34.425621032714844
6.570000171661377,6.565723419189453
10.65999984741211,11.954021453857422
20.31999969482422,19.87194061279297
18.959999084472656,19.590757369995117
25.399999618530273,26.166284561157227
33.959999084472656,33.862525939941406
35.91999816894531,33.11807632446289
3.2200000286102295,4.424294471740723
7.71999979019165,6.9842305183410645
8.079999923706055,8.284733772277832
16.959999084472656,18.598289489746094
20.959999084472656,20.5954647064209
20.670000076293945,20.644882202148438
25.489999771118164,23.594697952270508
6.75,6.722531318664551
19.809999465942383,19.542327880859375
56.959999084472656,57.89778518676758
27.469999313354492,27.297101974487305
73.7300033569336,80.55937957763672
29.780000686645508,31.0318546295166
21.270000457763672,21.2974796295166
28.059999465942383,28.226173400878906
39.91999816894531,40.54666519165039
55.220001220703125,53.9934196472168
24.709999084472656,25.207517623901367
30.299999237060547,30.75542640686035
19.979999542236328,21.32144546508789
25.479999542236328,27.161521911621094
21.6200008392334,23.846837997436523
24.93000030517578,23.7883358001709
28.399999618530273,30.543020248413086
31.81999969482422,33.53342819213867
4.239999771118164,4.196282386779785
4.349999904632568,5.066486358642578
18.979999542236328,19.75609588623047
12.819999694824219,13.15235710144043
18.309999465942383,18.652742385864258
24.059999465942383,24.775177001953125
12.989999771118164,13.298870086669922
18.170000076293945,19.05251693725586
37.97999954223633,39.19874954223633
23.229999542236328,24.793663024902344
19.030000686645508,20.2678279876709
9.600000381469727,9.662665367126465
3.940000057220459,4.076779842376709
15.020000457763672,16.33867835998535
15.770000457763672,16.489410400390625
22.020000457763672,22.81406593322754
27.09000015258789,27.6890926361084
26.510000228881836,26.868806838989258
19.15999984741211,16.33867835998535
30.799999237060547,34.321163177490234
34.61000061035156,36.08476638793945
73.87999725341797,57.38823318481445
38.2400016784668,37.824188232421875
28.610000610351562,28.762968063354492
32.220001220703125,31.91655158996582
16.84000015258789,16.729454040527344
6.570000171661377,6.375811576843262
10.869999885559082,11.258822441101074
19.530000686645508,19.335866928100586
28.479999542236328,29.419584274291992
13.569999694824219,13.26405143737793
24.90999984741211,23.417287826538086
39.36000061035156,39.09956359863281
4.539999961853027,3.5016400814056396
14.25,14.589591026306152
22.90999984741211,22.157663345336914
27.920000076293945,25.748910903930664
23.920000076293945,20.942819595336914
36.540000915527344,34.83492660522461
59.20000076293945,52.579830169677734
49.33000183105469,49.10919189453125
46.439998626708984,46.34659194946289
38.380001068115234,36.10456848144531
22.3700008392334,21.72739601135254
36.540000915527344,34.91082000732422
44.59000015258789,43.75592803955078
38.95000076293945,38.37635803222656
22.110000610351562,21.525053024291992
29.309999465942383,28.573707580566406
37.349998474121094,36.468238830566406
31.719999313354492,31.21973991394043
38.2599983215332,37.41570281982422
45.7599983215332,45.35051345825195
21.790000915527344,20.665197372436523
5.960000038146973,5.100189685821533
6.550000190734863,5.65341854095459
15.15999984741211,15.290338516235352
15.569999694824219,15.17403793334961
25.93000030517578,24.770668029785156
26.360000610351562,26.875003814697266
43.709999084472656,42.05610275268555
53.02000045776367,53.55813980102539
14.25,13.965863227844238
26.8799991607666,26.481796264648438
36.599998474121094,32.393463134765625
40.2599983215332,32.59205627441406
7.599999904632568,7.60381555557251
14.180000305175781,14.73849105834961
30.760000228881836,30.979019165039062
56.16999816894531,53.30978012084961
25.739999771118164,26.233091354370117
7.869999885559082,7.2892560958862305
42.56999969482422,41.676780700683594
63.790000915527344,63.55789566040039
28.290000915527344,28.53391456604004
17.290000915527344,18.193450927734375
41.56999969482422,45.43313980102539
24.200000762939453,24.54909324645996
31.969999313354492,31.38426399230957
1.5800000429153442,2.214900255203247
9.600000381469727,10.46224308013916
26.299999237060547,27.4957218170166
32.2400016784668,36.863094329833984
37.959999084472656,36.863094329833984
46.68000030517578,46.2172966003418
60.880001068115234,69.7374496459961
37.5099983215332,40.407962799072266
40.650001525878906,43.48125076293945
24.489999771118164,25.357433319091797
23.75,24.650814056396484
24.229999542236328,25.357593536376953
36.84000015258789,38.00068283081055
3.569999933242798,4.195598125457764
9.199999809265137,4.6368303298950195
55.38999938964844,61.27250289916992
18.600000381469727,19.234235763549805
9.869999885559082,10.15839958190918
22.440000534057617,26.33664321899414
62.220001220703125,64.8159408569336
70.81999969482422,75.06863403320312
63.5099983215332,67.62448120117188
13.079999923706055,15.373641967773438
18.729999542236328,18.12698745727539
29.530000686645508,31.975393295288086
45.130001068115234,51.855506896972656
25.8799991607666,28.170263290405273
37.119998931884766,40.15936279296875
47.959999084472656,49.19501876831055
12.989999771118164,13.343594551086426
11.079999923706055,11.721010208129883
25.389999389648438,25.810068130493164
12.770000457763672,12.551045417785645
19.5,19.74089813232422
24.600000381469727,24.76310157775879
29.420000076293945,26.025959014892578
39.04999923706055,39.697723388671875
44.22999954223633,45.6619987487793
5.099999904632568,3.8249757289886475
10.729999542236328,9.487251281738281
21.34000015258789,21.23285484313965
9.010000228881836,8.380414962768555
17.899999618530273,17.011640548706055
12.989999771118164,12.985102653503418
9.25,8.751028060913086
4.760000228881836,4.07942008972168
1.840000033378601,4.273292064666748
7.25,6.167022228240967
40.459999084472656,38.56000900268555
35.59000015258789,33.983360290527344
51.25,49.867706298828125
18.540000915527344,17.73904800415039
6.940000057220459,5.340203762054443
21.110000610351562,20.756681442260742
38.65999984741211,38.49641036987305
49.59000015258789,42.543521881103516
19.780000686645508,18.42888641357422
26.260000228881836,23.300806045532227
33.0099983215332,30.38266372680664
49.459999084472656,48.2978401184082
55.88999938964844,53.097328186035156
66.20999908447266,62.74283981323242
29.450000762939453,27.792104721069336
27.93000030517578,30.659868240356445
37.06999969482422,35.80701446533203
7.880000114440918,7.014011859893799
10.109999656677246,9.345699310302734
18.299999237060547,19.315868377685547
19.989999771118164,19.451019287109375
29.3700008392334,27.95392608642578
31.6200008392334,30.827430725097656
14.039999961853027,13.937406539916992
45.150001525878906,42.59606170654297
45.88999938964844,42.54629898071289
42.880001068115234,41.99946975708008
38.75,37.56942367553711
27.989999771118164,27.564905166625977
44.77000045776367,46.755374908447266
27.639999389648438,28.025781631469727
38.86000061035156,33.547367095947266
49.52000045776367,48.859413146972656
14.779999732971191,13.688652992248535
29.93000030517578,28.29451560974121
8.1899995803833,7.837033271789551
13.600000381469727,11.506425857543945
14.0,12.854133605957031
26.149999618530273,25.868356704711914
22.09000015258789,21.23518943786621
32.7400016784668,34.381290435791016
34.27000045776367,31.660186767578125
21.209999084472656,20.996322631835938
20.030000686645508,18.895288467407227
41.25,44.35248947143555
1.850000023841858,5.394124984741211
6.579999923706055,6.990292072296143
20.239999771118164,20.106542587280273
25.520000457763672,23.58620834350586
43.86000061035156,41.99568176269531
21.84000015258789,22.393150329589844
27.540000915527344,25.774229049682617
35.18000030517578,35.073814392089844
42.66999816894531,41.429203033447266
52.36000061035156,48.809993743896484
24.350000381469727,23.12830924987793
38.5,37.868247985839844
55.029998779296875,55.52605056762695
21.920000076293945,21.084049224853516
52.31999969482422,49.72442626953125
23.649999618530273,23.539005279541016
3.0,6.291696071624756
11.319999694824219,9.447469711303711
10.819999694824219,11.782739639282227
22.950000762939453,28.555740356445312
24.34000015258789,23.573347091674805
30.229999542236328,38.21029281616211
37.06999969482422,42.08766174316406
50.13999938964844,42.08766174316406
19.8700008392334,20.76215362548828
19.34000015258789,18.609514236450195
15.4399995803833,15.95490837097168
18.760000228881836,17.175710678100586
29.709999084472656,30.847272872924805
35.79999923706055,33.28202819824219
17.3700008392334,16.04828453063965
4.389999866485596,5.872596263885498
9.979999542236328,8.904644012451172
12.4399995803833,12.131967544555664
21.280000686645508,20.277368545532227
40.02000045776367,42.81169891357422
62.779998779296875,57.5667724609375
14.420000076293945,14.424605369567871
18.489999771118164,19.03420639038086
20.270000457763672,19.38483238220215
25.350000381469727,24.47699546813965
30.309999465942383,29.01776695251465
63.599998474121094,60.74724578857422
51.40999984741211,49.0968132019043
3.2799999713897705,3.346883773803711
17.229999542236328,15.739960670471191
8.109999656677246,7.775020122528076
12.699999809265137,12.977897644042969
39.56999969482422,39.951045989990234
23.389999389648438,24.48258399963379
29.020000457763672,27.7890567779541
34.209999084472656,36.8226432800293
66.30999755859375,62.19797134399414
24.459999084472656,21.771448135375977
23.760000228881836,22.664865493774414
24.229999542236328,22.975444793701172
36.83000183105469,37.03655242919922
17.43000030517578,17.047452926635742
9.460000038146973,11.378073692321777
36.970001220703125,37.35224914550781
61.45000076293945,42.159542083740234
35.91999816894531,37.357784271240234
42.2400016784668,47.14802551269531
55.400001525878906,59.54676818847656
56.45000076293945,55.13631820678711
46.7599983215332,50.297760009765625
27.389999389648438,27.532123565673828
29.450000762939453,32.365989685058594
4.130000114440918,3.53182053565979
9.399999618530273,9.961921691894531
11.800000190734863,12.644477844238281
22.809999465942383,21.64781951904297
32.27000045776367,35.50788116455078
49.65999984741211,50.275455474853516
18.6200008392334,19.180482864379883
30.969999313354492,30.532716751098633
68.5199966430664,73.51750183105469
23.639999389648438,25.614131927490234
9.170000076293945,10.859257698059082
12.220000267028809,13.261272430419922
19.860000610351562,21.147396087646484
22.81999969482422,25.07948875427246
30.530000686645508,31.948240280151367
7.570000171661377,7.2629714012146
19.670000076293945,17.058462142944336
36.84000015258789,40.64095687866211
8.84000015258789,11.956562042236328
13.079999923706055,14.03567886352539
29.8799991607666,34.62824630737305
10.25,10.778002738952637
39.18000030517578,39.105159759521484
13.260000228881836,14.807291984558105
25.290000915527344,27.639095306396484
79.94999694824219,82.35912322998047
54.08000183105469,62.14350509643555
1.409999966621399,1.567509412765503
23.290000915527344,24.49774742126465
30.739999771118164,31.737417221069336
46.84000015258789,51.34096908569336
36.150001525878906,37.002540588378906
19.780000686645508,22.71767807006836
22.3700008392334,28.016128540039062
7.659999847412109,1.0409232378005981
49.779998779296875,49.28466796875
50.33000183105469,54.98456573486328
22.520000457763672,25.540664672851562
31.479999542236328,41.29150390625
68.12999725341797,54.76723861694336
23.440000534057617,23.56642723083496
47.52000045776367,47.4377555847168
3.3499999046325684,3.49465012550354
44.04999923706055,47.5108642578125
55.380001068115234,60.48076629638672
1.659999966621399,6.069759845733643
6.409999847412109,6.829722881317139
23.350000381469727,23.890222549438477
23.610000610351562,25.228317260742188
26.40999984741211,25.88816261291504
28.889999389648438,30.248180389404297
37.20000076293945,36.82235336303711
13.609999656677246,14.177539825439453
4.980000019073486,6.2667412757873535
7.730000019073486,8.724014282226562
10.029999732971191,10.886730194091797
16.229999542236328,16.222936630249023
18.31999969482422,18.188547134399414
13.079999923706055,12.779173851013184
34.33000183105469,33.904659271240234
21.520000457763672,18.46001625061035
30.110000610351562,28.075864791870117
46.93000030517578,41.0389404296875
13.609999656677246,13.729743957519531
29.799999237060547,29.673372268676758
50.529998779296875,48.22174835205078
10.149999618530273,10.759297370910645
65.83000183105469,68.11749267578125
17.34000015258789,17.527996063232422
32.439998626708984,31.78555679321289
61.790000915527344,60.39002990722656
21.09000015258789,21.470073699951172
47.06999969482422,41.19549560546875
37.33000183105469,38.431068420410156
12.220000267028809,13.069920539855957
1.9600000381469727,2.6170248985290527
34.099998474121094,34.45747375488281
21.020000457763672,19.960466384887695
26.670000076293945,28.43340492248535
32.130001068115234,29.178979873657227
37.59000015258789,34.589111328125
42.58000183105469,38.30734634399414
48.380001068115234,42.450965881347656
53.099998474121094,49.75251770019531
18.1200008392334,16.90257453918457
45.09000015258789,45.68387985229492
60.43000030517578,62.00273895263672
48.54999923706055,43.9021110534668
50.72999954223633,48.108306884765625
50.810001373291016,44.431365966796875
41.02000045776367,42.99007797241211
7.130000114440918,8.020133972167969
13.039999961853027,11.891801834106445
23.549999237060547,20.90423583984375
34.61000061035156,32.93499755859375
11.229999542236328,11.911185264587402
22.860000610351562,22.66607666015625
49.75,48.79882049560547
57.86000061035156,59.80618667602539
52.209999084472656,56.91080856323242
7.590000152587891,7.841464519500732
24.540000915527344,24.728076934814453
12.779999732971191,12.256274223327637
9.359999656677246,10.811222076416016
15.010000228881836,15.338038444519043
21.93000030517578,19.04413604736328
38.459999084472656,36.70576858520508
46.4900016784668,44.95951461791992
5.28000020980835,5.118208885192871
24.739999771118164,23.62976837158203
19.3799991607666,17.87057113647461
21.700000762939453,19.751821517944336
31.219999313354492,27.277952194213867
35.630001068115234,35.70206832885742
10.779999732971191,10.444192886352539
29.850000381469727,32.37081527709961
28.229999542236328,26.335756301879883
33.7599983215332,33.63686752319336
29.809999465942383,30.988040924072266
33.29999923706055,30.988040924072266
36.70000076293945,37.118316650390625
40.130001068115234,37.118316650390625
40.4900016784668,39.39923858642578
10.880000114440918,10.151606559753418
23.739999771118164,24.03668212890625
26.299999237060547,24.03668212890625
33.84000015258789,25.76265525817871
15.670000076293945,14.690942764282227
35.97999954223633,34.51630783081055
51.099998474121094,50.5026741027832
39.43000030517578,37.16460418701172
5.380000114440918,4.173117637634277
18.299999237060547,17.37427520751953
20.93000030517578,18.297727584838867
28.420000076293945,27.07294273376465
23.270000457763672,18.16630744934082
16.770000457763672,15.805900573730469
17.440000534057617,15.571624755859375
22.8799991607666,23.48708724975586
15.970000267028809,15.602652549743652
33.279998779296875,33.283447265625
16.170000076293945,14.739900588989258
15.34000015258789,14.99869155883789
18.290000915527344,17.472644805908203
10.8100004196167,9.306163787841797
20.170000076293945,18.78318214416504
26.969999313354492,26.38991355895996
32.029998779296875,30.20738410949707
36.88999938964844,34.70735168457031
46.4900016784668,44.8904914855957
4.460000038146973,3.982617139816284
13.140000343322754,13.226921081542969
13.460000038146973,12.821141242980957
19.309999465942383,18.963964462280273
18.239999771118164,19.226003646850586
25.190000534057617,22.723514556884766
45.56999969482422,45.5749626159668
51.459999084472656,50.13567352294922
24.829999923706055,25.321107864379883
8.390000343322754,6.894601821899414
25.469999313354492,25.599838256835938
34.869998931884766,35.0113639831543
42.86000061035156,45.134429931640625
28.979999542236328,28.48482894897461
4.360000133514404,3.9103846549987793
4.329999923706055,3.2310211658477783
9.600000381469727,9.425792694091797
14.760000228881836,15.794051170349121
17.25,17.90444564819336
28.200000762939453,28.553251266479492
37.7400016784668,38.3988151550293
55.040000915527344,50.99589157104492
47.61000061035156,46.305450439453125
56.11000061035156,53.84598922729492
59.040000915527344,63.04269027709961
21.940000534057617,23.673294067382812
7.829999923706055,8.480949401855469
21.549999237060547,22.869571685791016
16.760000228881836,15.96193790435791
18.56999969482422,20.994606018066406
28.139999389648438,29.00130271911621
37.08000183105469,36.11819076538086
39.209999084472656,36.98165512084961
23.579999923706055,23.80561637878418
12.850000381469727,12.627148628234863
24.25,23.212400436401367
